"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-2134,,"Apache Struts 2 before 2.3.14.3 allows remote attackers to execute arbitrary OGNL code via a request with a crafted action name that is not properly handled during wildcard matching, a different vulnerability than CVE-2013-2135.",NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-2135,,"Apache Struts 2 before 2.3.14.3 allows remote attackers to execute arbitrary OGNL code via a request with a crafted value that contains both ""${}"" and ""%{}"" sequences, which causes the OGNL code to be evaluated twice.",NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-2248,,Multiple open redirect vulnerabilities in Apache Struts 2.0.0 through 2.3.15 allow remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in a parameter using the (1) redirect: or (2) redirectAction: prefix.,NVD,"Medium",5.8,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-2251,,"Apache Struts 2.0.0 through 2.3.15 allows remote attackers to execute arbitrary OGNL expressions via a parameter with a crafted (1) action:, (2) redirect:, or (3) redirectAction: prefix.",NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-4310,,Apache Struts 2.0.0 through 2.3.15.1 allows remote attackers to bypass access controls via a crafted action: prefix.,NVD,"Medium",5.8,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2013-4316,,"Apache Struts 2.0.0 through 2.3.15.1 enables Dynamic Method Invocation by default, which has unknown impact and attack vectors.",NVD,"High",10.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2014-0094,,"The ParametersInterceptor in Apache Struts before 2.3.16.1 allows remote attackers to ""manipulate"" the ClassLoader via the class parameter, which is passed to the getClass method.",NVD,"Medium",5.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2014-0112,,"ParametersInterceptor in Apache Struts before 2.3.16.2 does not properly restrict access to the getClass method, which allows remote attackers to ""manipulate"" the ClassLoader and execute arbitrary code via a crafted request.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-0094.",NVD,"High",7.5,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2014-0113,,"CookieInterceptor in Apache Struts before 2.3.16.2, when a wildcard cookiesName value is used, does not properly restrict access to the getClass method, which allows remote attackers to ""manipulate"" the ClassLoader and execute arbitrary code via a crafted request.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-0094.",NVD,"High",7.5,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2014-0116,,"CookieInterceptor in Apache Struts 2.x before 2.3.16.3, when a wildcard cookiesName value is used, does not properly restrict access to the getClass method, which allows remote attackers to ""manipulate"" the ClassLoader and modify session state via a crafted request.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-0113.",NVD,"Medium",5.8,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2014-7809,,"Apache Struts 2.0.0 through 2.3.x before 2.3.20 uses predictable <s:token/> values, which allows remote attackers to bypass the CSRF protection mechanism.",NVD,"Medium",6.8,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2015-5169,,Cross-site scripting (XSS) vulnerability in Apache Struts before 2.3.20.,NVD,"Medium",4.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2015-5209,,"Apache Struts 2.x before 2.3.24.1 allows remote attackers to manipulate Struts internals, alter user sessions, or affect container settings via vectors involving a top object.",NVD,"Medium",5.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-0785,,"Apache Struts 2.x before 2.3.28 allows remote attackers to execute arbitrary code via a ""%{}"" sequence in a tag attribute, aka forced double OGNL evaluation.",NVD,"High",9.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-2162,,"Apache Struts 2.x before 2.3.25 does not sanitize text in the Locale object constructed by I18NInterceptor, which might allow remote attackers to conduct cross-site scripting (XSS) attacks via unspecified vectors involving language display.",NVD,"Medium",4.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-3081,,"Apache Struts 2.x before 2.3.20.2, 2.3.24.x before 2.3.24.2, and 2.3.28.x before 2.3.28.1, when Dynamic Method Invocation is enabled, allow remote attackers to execute arbitrary code via method: prefix, related to chained expressions.",NVD,"High",9.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-3082,,"XSLTResult in Apache Struts 2.x before 2.3.20.2, 2.3.24.x before 2.3.24.2, and 2.3.28.x before 2.3.28.1 allows remote attackers to execute arbitrary code via the stylesheet location parameter.",NVD,"High",10.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-3090,,The TextParseUtil.translateVariables method in Apache Struts 2.x before 2.3.20 allows remote attackers to execute arbitrary code via a crafted OGNL expression with ANTLR tooling.,NVD,"Medium",6.5,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-3093,,"Apache Struts 2.0.0 through 2.3.24.1 does not properly cache method references when used with OGNL before 3.0.12, which allows remote attackers to cause a denial of service (block access to a web site) via unspecified vectors.",NVD,"Medium",5.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-4003,,"Cross-site scripting (XSS) vulnerability in the URLDecoder function in JRE before 1.8, as used in Apache Struts 2.x before 2.3.28, when using a single byte page encoding, allows remote attackers to inject arbitrary web script or HTML via multi-byte characters in a url-encoded parameter.",NVD,"Medium",4.3,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-4436,,Apache Struts 2 before 2.3.29 and 2.5.x before 2.5.1 allow attackers to have unspecified impact via vectors related to improper action name clean up.,NVD,"High",7.5,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2016-4461,,"Apache Struts 2.x before 2.3.29 allows remote attackers to execute arbitrary code via a ""%{}"" sequence in a tag attribute, aka forced double OGNL evaluation.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-0785.",NVD,"High",9.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2017-12611,,"In Apache Struts 2.0.1 through 2.3.33 and 2.5 through 2.5.10, using an unintentional expression in a Freemarker tag instead of string literals can lead to a RCE attack.",NVD,"High",7.5,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2017-9791,,The Struts 1 plugin in Apache Struts 2.3.x might allow remote code execution via a malicious field value passed in a raw message to the ActionMessage.,NVD,"High",7.5,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2017-9805,,"The REST Plugin in Apache Struts 2.1.2 through 2.3.x before 2.3.34 and 2.5.x before 2.5.13 uses an XStreamHandler with an instance of XStream for deserialization without any type filtering, which can lead to Remote Code Execution when deserializing XML payloads.",NVD,"Medium",6.8,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",struts2-core-2.3.1.1.jar,C:\Users\zheng\.m2\repository\org\apache\struts\struts2-core\2.3.1.1\struts2-core-2.3.1.1.jar,Apache Struts 2,http://www.apache.org/licenses/LICENSE-2.0.txt,52cde863b8a005947ced6d7c76df85db,840cf67ca67a8697c77e54c4ee4c817c8bda8ddc,org.apache.struts:struts2-core:2.3.1.1,cpe:/a:apache:struts:2.3.1.1,CVE-2018-1327,,The Apache Struts REST Plugin is using XStream library which is vulnerable and allow perform a DoS attack when using a malicious request with specially crafted XML payload. Upgrade to the Apache Struts version 2.5.16 and switch to an optional Jackson XML handler as described here http://struts.apache.org/plugins/rest/#custom-contenttypehandlers. Another option is to implement a custom XML handler based on the Jackson XML handler from the Apache Struts 2.5.16.,NVD,"Medium",5.0,org.apache.struts:struts2-core:2.3.1.1,HIGHEST,28
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tika-core-1.9.jar,C:\Users\zheng\.m2\repository\org\apache\tika\tika-core\1.9\tika-core-1.9.jar,This is the core Apache Tika™ toolkit library from which all other modules inherit functionality. It also     includes the core facades for the Tika API.,http://www.apache.org/licenses/LICENSE-2.0.txt,88222d0bbdcb6d3d04c14b7095d69755,b7fab4031550cfa0a6fb0a23bbbae92c33982d4a,org.apache.tika:tika-core:1.9,cpe:/a:apache:tika:1.9,CVE-2015-3271,,Apache Tika server (aka tika-server) in Apache Tika 1.9 might allow remote attackers to read arbitrary files via the HTTP fileUrl header.,NVD,"Medium",5.0,org.apache.tika:tika-core:1.9,HIGHEST,36
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tika-core-1.9.jar,C:\Users\zheng\.m2\repository\org\apache\tika\tika-core\1.9\tika-core-1.9.jar,This is the core Apache Tika™ toolkit library from which all other modules inherit functionality. It also     includes the core facades for the Tika API.,http://www.apache.org/licenses/LICENSE-2.0.txt,88222d0bbdcb6d3d04c14b7095d69755,b7fab4031550cfa0a6fb0a23bbbae92c33982d4a,org.apache.tika:tika-core:1.9,cpe:/a:apache:tika:1.9,CVE-2016-6809,,Apache Tika before 1.14 allows Java code execution for serialized objects embedded in MATLAB files. The issue exists because Tika invokes JMatIO to do native deserialization.,NVD,"High",7.5,org.apache.tika:tika-core:1.9,HIGHEST,36
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tika-core-1.9.jar,C:\Users\zheng\.m2\repository\org\apache\tika\tika-core\1.9\tika-core-1.9.jar,This is the core Apache Tika™ toolkit library from which all other modules inherit functionality. It also     includes the core facades for the Tika API.,http://www.apache.org/licenses/LICENSE-2.0.txt,88222d0bbdcb6d3d04c14b7095d69755,b7fab4031550cfa0a6fb0a23bbbae92c33982d4a,org.apache.tika:tika-core:1.9,cpe:/a:apache:tika:1.9,CVE-2018-1335,,"From Apache Tika versions 1.7 to 1.17, clients could send carefully crafted headers to tika-server that could be used to inject commands into the command line of the server running tika-server. This vulnerability only affects those running tika-server on a server that is open to untrusted clients. The mitigation is to upgrade to Tika 1.18.",NVD,"High",9.3,org.apache.tika:tika-core:1.9,HIGHEST,36
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tika-core-1.9.jar,C:\Users\zheng\.m2\repository\org\apache\tika\tika-core\1.9\tika-core-1.9.jar,This is the core Apache Tika™ toolkit library from which all other modules inherit functionality. It also     includes the core facades for the Tika API.,http://www.apache.org/licenses/LICENSE-2.0.txt,88222d0bbdcb6d3d04c14b7095d69755,b7fab4031550cfa0a6fb0a23bbbae92c33982d4a,org.apache.tika:tika-core:1.9,cpe:/a:apache:tika:1.9,CVE-2018-1338,,A carefully crafted (or fuzzed) file can trigger an infinite loop in Apache Tika's BPGParser in versions of Apache Tika before 1.18.,NVD,"Medium",4.3,org.apache.tika:tika-core:1.9,HIGHEST,36
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",tika-core-1.9.jar,C:\Users\zheng\.m2\repository\org\apache\tika\tika-core\1.9\tika-core-1.9.jar,This is the core Apache Tika™ toolkit library from which all other modules inherit functionality. It also     includes the core facades for the Tika API.,http://www.apache.org/licenses/LICENSE-2.0.txt,88222d0bbdcb6d3d04c14b7095d69755,b7fab4031550cfa0a6fb0a23bbbae92c33982d4a,org.apache.tika:tika-core:1.9,cpe:/a:apache:tika:1.9,CVE-2018-1339,,A carefully crafted (or fuzzed) file can trigger an infinite loop in Apache Tika's ChmParser in versions of Apache Tika before 1.18.,NVD,"Medium",4.3,org.apache.tika:tika-core:1.9,HIGHEST,36
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2014-0054,,"The Jaxb2RootElementHttpMessageConverter in Spring MVC in Spring Framework before 3.2.8 and 4.0.0 before 4.0.2 does not disable external entity resolution, which allows remote attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via crafted XML, aka an XML External Entity (XXE) issue.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-4152, CVE-2013-7315, and CVE-2013-6429.",NVD,"Medium",6.8,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2014-0225,,"When processing user provided XML documents, the Spring Framework 4.0.0 to 4.0.4, 3.0.0 to 3.2.8, and possibly earlier unsupported versions did not disable by default the resolution of URI references in a DTD declaration. This enabled an XXE attack.",NVD,"Medium",6.8,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2014-1904,,Cross-site scripting (XSS) vulnerability in web/servlet/tags/form/FormTag.java in Spring MVC in Spring Framework 3.0.0 before 3.2.8 and 4.0.0 before 4.0.2 allows remote attackers to inject arbitrary web script or HTML via the requested URI in a default action.,NVD,"Medium",4.3,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
fooworld Maven Webapp,"十一月 1, 2018 at 16:23:29 +08:00",spring-core-3.2.5.RELEASE.jar,C:\Users\zheng\.m2\repository\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",c1b093d6391ad06e35bdd79dcbdc3432,6746563c9814d8e1578a2c6e85da1bdbc69921cb,org.springframework:spring-core:3.2.5.RELEASE,"cpe:/a:springsource:spring_framework:3.2.5, cpe:/a:pivotal_software:spring_framework:3.2.5, cpe:/a:pivotal:spring_framework:3.2.5",CVE-2014-3578,,Directory traversal vulnerability in Pivotal Spring Framework 3.x before 3.2.9 and 4.0 before 4.0.5 allows remote attackers to read arbitrary files via a crafted URL.,NVD,"Medium",5.0,org.springframework:spring-core:3.2.5.RELEASE,"HIGHEST, HIGHEST, HIGHEST",25
